Hour,Wind Generation,Solar Generation
6.0,7.718782917016794,0.011256
7.0,8.781287448104125,0.13148800000000002
8.0,8.468786115431381,6.250384000000001
9.0,10.375044244735125,21.613116
10.0,11.03129704334789,40.066656
11.0,12.15630184096977,65.448572
12.0,14.65631250235173,72.705276
13.0,16.62507089819002,53.528636
14.0,18.437578627691938,75.058984
15.0,19.531333292046547,61.105856
16.0,20.781338622737525,42.568763999999994
17.0,19.18758182610653,28.252784000000002
18.0,16.937572230862763,0.7297359999999999
19.0,15.03131410155902,0.006272000000000001
20.0,16.250069298982723,0.008232
21.0,15.93756796630998,0.013188
22.0,16.781321564526387,0.010388000000000001
23.0,13.96880957047169,0.008876
0.0,11.187547709684262,0.015792
1.0,10.312543978200576,0.012124000000000001
2.0,7.2500309180076785,0.00994
3.0,3.9687669249438566,0.009744
4.0,4.750020256625718,0.011480000000000002
5.0,5.656274121376678,0.0091
6.0,6.562527986127638,0.013412
7.0,7.2500309180076785,0.291536
8.0,5.093771722565739,19.258064
9.0,4.343768524151151,69.743716
10.0,8.156284782758638,115.139416
11.0,14.12506023680806,149.845248
12.0,16.12506876591363,168.765576
13.0,17.218823430268234,168.38976
14.0,20.000085291055665,153.202812
15.0,21.250090621746644,122.16374800000001
16.0,21.937593553626677,77.558152
17.0,21.37509115481574,29.356796
18.0,19.937585024521116,0.549388
19.0,18.343828227890114,0.008428000000000001
20.0,17.09382289719914,0.008876
21.0,16.531320498388194,0.018816
22.0,17.062572763931865,0.019460000000000005
23.0,17.343823963337336,0.016436000000000003
0.0,17.93757649541555,0.021196000000000003
1.0,18.843830360166507,0.019908000000000002
2.0,17.968826628682823,0.022932
3.0,15.875067699775432,0.02142
4.0,15.37506556749904,0.017752
5.0,16.312569565517276,0.018816
6.0,16.968822364130038,0.013412
7.0,16.187569032448177,0.25902800000000004
8.0,15.500066100568137,19.097624
9.0,17.500074629673705,69.69298
10.0,18.468828760959216,116.468212
11.0,19.031331159770154,151.73048799999998
12.0,18.53132902749376,172.174912
13.0,14.531311969282632,175.680092
14.0,15.562566367102688,159.58401200000003
15.0,15.718817033439057,128.324252
16.0,16.031318366111808,84.52295600000001
17.0,15.500066100568137,33.248964
18.0,14.625062369084453,0.729904
19.0,11.406298642555184,0.007783999999999999
20.0,10.906296510278791,0.006272000000000001
21.0,10.812546110476967,0.009296
22.0,10.500044777804224,0.00994
23.0,10.562545044338771,0.011256
0.0,9.906292245726009,0.022064
1.0,8.906287981173223,0.024444000000000004
2.0,7.2500309180076785,0.026403999999999997
3.0,5.937525320782151,0.013412
4.0,8.03128424968954,0.022932
5.0,8.531286381965932,0.008428000000000001
6.0,8.9375381144405,0.028784000000000007
7.0,8.9375381144405,0.3424400000000001
8.0,8.9375381144405,20.885424
9.0,12.750054373047986,74.172308
10.0,18.281327961355565,121.35303600000002
11.0,20.093835690857485,157.32276000000002
12.0,20.87508902253935,176.715672
13.0,20.593837823133875,178.92938
14.0,21.906343420359406,164.07818000000003
15.0,21.968843686893955,133.132356
16.0,21.093839955410267,87.17542399999999
17.0,20.281336490461133,34.261864
18.0,17.625075162742803,0.77252
19.0,14.781313035420828,0.005852
20.0,12.968805305918908,0.013412
21.0,13.093805838988006,0.012991999999999998
