Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly) 
 01/03  03:00:00,0.67336018428,7.07195675981,0.0,6.78770487486,0.181744004754,0.181744004754,0.181744004754,0.0554132755573,0.0114810068172,0.0597152550472,0.349658642104,0.260166066328
 01/03  04:00:00,0.66550340296,7.23297478816,0.0,6.94341934657,0.185913333299,0.185913333299,0.185913333299,0.0554132755573,0.0114810068172,0.0526110263622,0.344736760925,0.265808660878
 01/03  05:00:00,0.666048433672,7.4023688606,0.0,7.05646406223,0.188940158966,0.188940158966,0.188940158966,0.0554132755573,0.0114810068172,0.0631517086927,0.331714283638,0.323055055477
 01/03  06:00:00,0.717578531834,7.66461062071,0.0,7.06573083297,0.189188281131,0.189188281131,0.189188281131,0.0554132755573,0.0114810068172,0.0759814879778,0.370166480351,0.573381311134
 01/03  07:00:00,0.910524363913,7.93733813169,0.0,6.86712490971,0.183870513708,0.183870513708,0.183870513708,0.127450542036,0.0264063108338,0.129758030703,0.427690966632,1.04075223973
 01/03  08:00:00,1.18955876361,8.03381017953,0.0,6.83267262798,0.182948037588,0.182948037588,0.182948037588,0.260442373107,0.0539607283354,0.207405929039,0.454453695544,1.16983305063
 01/03  09:00:00,1.15578307808,8.12833130597,0.0,6.96554745246,0.186505823788,0.186505823788,0.186505823788,0.24935972625,0.0516645292523,0.268690649238,0.38421434955,1.13631770618
 01/03  10:00:00,1.01552363615,8.12566011356,0.0,7.06944787761,0.189287806757,0.189287806757,0.189287806757,0.127450542036,0.0264063108338,0.330033495679,0.326997480842,1.03368740439
 01/03  11:00:00,1.04794402083,9.37298856977,0.0,8.43803299207,0.22593231976,0.22593231976,0.22593231976,0.105285248323,0.0218139126677,0.344876619894,0.334687920184,0.911900999402
 01/03  12:00:00,1.02993374842,7.9810818957,0.0,7.15492145538,0.191576402183,0.191576402183,0.191576402183,0.105285248323,0.0218139126677,0.361119725873,0.334790459375,0.80309879873
 01/03  13:00:00,0.99716080614,7.22882300333,0.0,6.48791044986,0.173716867392,0.173716867392,0.173716867392,0.105285248323,0.0218139126677,0.3518459739,0.329150803858,0.718239392827
 01/03  14:00:00,0.963273827649,6.75814494265,0.0,6.06697901987,0.162446229493,0.162446229493,0.162446229493,0.105285248323,0.0218139126677,0.317847783081,0.340532654084,0.667708736956
 01/03  15:00:00,0.960556614367,6.58324664218,0.0,5.94089998643,0.159070403809,0.159070403809,0.159070403809,0.110826537357,0.0229620193354,0.292642171022,0.359707482845,0.617568634708
 01/03  16:00:00,1.02477931571,6.61180390591,0.0,5.96177626097,0.159629375922,0.159629375922,0.159629375922,0.138533188893,0.0287025099169,0.302863615842,0.379702625135,0.623872282367
 01/03  17:00:00,1.25924029049,6.69436877734,0.0,5.97912678549,0.160093944413,0.160093944413,0.160093944413,0.23273572157,0.0482202235015,0.353720743409,0.4491216576,0.684304782001
 01/03  18:00:00,1.73007124217,8.40504078899,0.0,7.55418406107,0.202266847074,0.202266847074,0.202266847074,0.432223571359,0.0895518497538,0.445069937436,0.54561103655,0.813272962258
 01/03  19:00:00,1.98589000995,7.46844601104,0.0,6.49533724759,0.17391572341,0.17391572341,0.17391572341,0.642793999216,0.133179675089,0.398283704478,0.592368907752,0.932304137587
 01/03  20:00:00,1.93023625441,7.16732568755,0.0,6.1736159599,0.165301483941,0.165301483941,0.165301483941,0.681583297609,0.141216379006,0.315345896534,0.611441197322,0.95159132986
 01/03  21:00:00,1.79889078766,7.12904620604,0.0,6.20443829818,0.16612676661,0.16612676661,0.16612676661,0.587380696143,0.121698665421,0.275874927963,0.632461731524,0.881041535639
 01/03  22:00:00,1.65843612824,7.24986123701,0.0,6.41223576382,0.171690641923,0.171690641923,0.171690641923,0.493178163466,0.102180951837,0.258342283024,0.617696087987,0.795076214714
 01/03  23:00:00,1.38474160719,7.44630462269,0.0,6.75185921291,0.180784220221,0.180784220221,0.180784220221,0.371268979252,0.0769227476707,0.205880856148,0.534536803897,0.657624479427
 01/03  24:00:00,1.11541633825,7.70916312405,0.0,7.16817604995,0.191931300214,0.191931300214,0.191931300214,0.254901084073,0.05281263592,0.135920781757,0.464502536285,0.508990370771
 01/04  01:00:00,0.85032965739,7.99142435509,0.0,7.6133789278,0.203851817597,0.203851817597,0.203851817597,0.13299183107,0.0275544175015,0.0863692416722,0.38421434955,0.351579279957
 01/04  02:00:00,0.747910245908,8.25597662409,0.0,7.95172808204,0.212911276048,0.212911276048,0.212911276048,0.0775785967864,0.0160734078338,0.0722387554862,0.353760209753,0.27988019183
 01/04  03:00:00,0.711204121461,8.48547957337,0.0,8.20108562013,0.219587941935,0.219587941935,0.219587941935,0.0554132755573,0.0114810068172,0.0597152550472,0.349658642104,0.260308134617
 01/04  04:00:00,0.70408476441,8.67402277041,0.0,8.38434112853,0.224494694748,0.224494694748,0.224494694748,0.0554132755573,0.0114810068172,0.0526110263622,0.344736760925,0.265934861169
 01/04  05:00:00,0.705026563323,8.85824101022,0.0,8.5122041897,0.227918288618,0.227918288618,0.227918288618,0.0554132755573,0.0114810068172,0.0631517086927,0.331714283638,0.323187077631
 01/04  06:00:00,0.756753562171,9.12793664903,0.0,8.52882473116,0.228363311468,0.228363311468,0.228363311468,0.0554132755573,0.0114810068172,0.0759814879778,0.370166480351,0.573613441256
 01/04  07:00:00,0.947763427927,9.32857136073,0.0,8.25791508561,0.221109577722,0.221109577722,0.221109577722,0.127450542036,0.0264063108338,0.129758030703,0.427690966632,1.04119529287
 01/04  08:00:00,1.24480304145,10.097530442,0.0,8.89591457348,0.238192315421,0.238192315421,0.238192315421,0.260442373107,0.0539607283354,0.207405929039,0.454453695544,1.17031136756
 01/04  09:00:00,1.19139189565,9.4586922342,0.0,8.29545181406,0.222114641359,0.222114641359,0.222114641359,0.24935972625,0.0516645292523,0.268690649238,0.38421434955,1.13677427281
 01/04  10:00:00,1.04589219228,9.26026313613,0.0,8.20364097939,0.219656362887,0.219656362887,0.219656362887,0.127450542036,0.0264063108338,0.330033495679,0.326997480842,1.03409732519
 01/04  11:00:00,1.08231914539,10.6572206919,0.0,9.72186186355,0.260307444316,0.260307444316,0.260307444316,0.105285248323,0.0218139126677,0.344876619894,0.334687920184,0.912304250086
 01/04  12:00:00,1.06309679174,9.21997668802,0.0,8.39348198516,0.224739445503,0.224739445503,0.224739445503,0.105285248323,0.0218139126677,0.361119725873,0.334790459375,0.803433061274
 01/04  13:00:00,1.03048291235,8.47361185113,0.0,7.73241159908,0.207038973605,0.207038973605,0.207038973605,0.105285248323,0.0218139126677,0.3518459739,0.329150803858,0.718527091402
 01/04  14:00:00,0.997308326886,8.02956861839,0.0,7.33808634854,0.19648072873,0.19648072873,0.19648072873,0.105285248323,0.0218139126677,0.317847783081,0.340532654084,0.668025084029
 01/04  15:00:00,0.99236993658,7.77169752449,0.0,7.12905165372,0.190883726021,0.190883726021,0.190883726021,0.110826537357,0.0229620193354,0.292642171022,0.359707482845,0.617867849731
 01/04  16:00:00,1.05284565913,7.66034776447,0.0,7.00998721202,0.187695719345,0.187695719345,0.187695719345,0.138533188893,0.0287025099169,0.302863615842,0.379702625135,0.624205189883
 01/04  17:00:00,1.28586257232,7.68895174973,0.0,6.97340548187,0.186716226238,0.186716226238,0.186716226238,0.23273572157,0.0482202235015,0.353720743409,0.4491216576,0.684609058012
 01/04  18:00:00,1.75707488487,9.41390492539,0.0,8.56270567599,0.229270489772,0.229270489772,0.229270489772,0.432223571359,0.0895518497538,0.445069937436,0.54561103655,0.813615483742
 01/04  19:00:00,2.00993903614,8.36695704513,0.0,7.39351098678,0.197964749603,0.197964749603,0.197964749603,0.642793999216,0.133179675089,0.398283704478,0.592368907752,0.93264143248
